source,review_id,review_date,developer_response,review_description,rating,user_name,review_title,developer_response_date,thumbs_up,laguage_code,country_code
App Store,c5d54ad2-9cfa-475c-9d1b-b60e0e0b4f2f,2020-06-22 11:52:34,"{'id': 16265423, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id supaya dapat dilakukan pengecekan.\n\n-Starbucks Indonesia-', 'modified': '2020-06-28T15:34:39Z'}",Menu nga bisa diakses...😁,2,Bagong Ireng,Susah bener,,,id,id
App Store,112d823b-9390-4ab7-89af-837eae658fa0,2020-07-17 13:25:17,,"Aplikasi kalau lagi dipakai sering keluar sendiri,",1,Prazanta,Crash app di Iphone,,,id,id
App Store,03fe8778-9760-4679-a89a-4ccad1d11584,2020-07-15 17:19:02,"{'id': 17027093, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Silahkan menghubungi customer.care@starbucks.co.id supaya dapat dilakukan pengecekan.\n-Starbucks Indonesia-', 'modified': '2020-08-02T14:43:33Z'}","Kalau mau login selalu salah pass, padahal udh bener pass nya. Sampe ulang beberapa kali buat bikin pass tapi hasil nya sama aja. Udh uninstal terus instal lagi tetep aja begitu. Too bad",1,silpayyyy,Lol,,,id,id
App Store,81a05c97-c9e0-437b-9be8-827c88ad7046,2020-07-07 20:01:46,"{'id': 16567193, 'body': 'Hi,\n\nReally sorry for the inconvenience. Please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia', 'modified': '2020-07-12T14:41:11Z'}",Uncomfortable our not working these error app which fix it loarding about issues card as you not help us for care these app because a long time for year But I’m already to try to registration almost failed.,1,indraRizky14,starbucks app,,,id,id
App Store,a62a1f1f-7156-41c4-869d-6cffb7d3c100,2020-07-06 14:26:31,"{'id': 16567173, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Silahkan menghubungi customer.care@starbucks.co.id supaya dibantu dilakukan pengecekan.\r\n\n-Starbucks Indonesia', 'modified': '2020-07-12T14:39:31Z'}",Kenapa ya susah bgt log in pdhl password nya sdh benar,3,cindy1748,Email nya susah sign in,,,id,id
App Store,b4c485e9-0aa2-4d79-b21b-f2dc3c043c4e,2020-06-27 03:18:21,"{'id': 16265430, 'body': 'Hi,\n\nReally sorry for the inconvenience. Please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-06-28T15:35:54Z'}",can't signup。,1,spiri13,it's can't signup,,,id,id
App Store,95dc6fc0-52e7-49a5-9d6b-a9602937cea0,2020-05-24 08:58:27,"{'id': 15889067, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika anda mempunyai keluhan terkait service kami, silahkan menghubungi feedback@starbucks.co.id - Starbucks Indonesia-', 'modified': '2020-06-10T04:13:17Z'}","Saya meminta apa yang udah jadi hak saya karena udah confirm sebelumnya kepada mba kasir, tapi ketika penyerahan minuman dengan mba yang berbeda tidak sesuai yang saya minta diawal. Saya protes minta keseeuaian karena diawal sudah di jawab ok. Tapi knyataannya dibilang gabisa, dan malah apa yg saya minta dilempar. Di starbuck yasmin bogor.",2,yusiirmayanti,Pelayan yang tidak sopan memperlakukan cust,,,id,id
App Store,bd279ba4-4f53-4674-b8a5-448062083c35,2020-06-21 08:34:18,,Lambat. Mau upload ktp dan upload foto selfie selalu gagal.,1,dmusr,PAYAH,,,id,id
App Store,8a68c617-f8a5-4a90-9de4-470fd1a543b5,2020-06-02 12:05:01,"{'id': 16265385, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika ada keluhan, silahkan menghubungi customer.care@starbucks.co.id supaya dapat dilakukan pengecekan.\n\n-Starbucks Indonesia-', 'modified': '2020-06-28T15:30:32Z'}",ribet,1,evand21,updatenya lelet,,,id,id
App Store,c319c030-d270-49e5-b661-3f54b1f8dfb1,2020-06-01 23:47:59,"{'id': 15889159, 'body': 'Hi,\n\nexpired atau null? Jika null, anda masih bisa melihat expiry reward anda di website kami dengan login ke akun anda. Hal ini akan diperbaiki kembali di next update. Mohon maaf atas ketidaknyamanannya. - Starbucks Indonesia-', 'modified': '2020-06-10T04:21:07Z'}",Kenapa ya reward 100 star saya selalu expire? Padahal ga pernah di redeem selalu ada null ? Tolong diperbaiki dong kan rugi jadinya 200 star kaga bisa di redeem,1,alifizhar,Reward,,,id,id
App Store,c7cf0096-47a0-43f8-800b-0bb52828d624,2020-05-27 11:26:40,,"OTP to email always come late and expired whenever we input it. Well, goodbye for good sbux 👋",1,Blaxtreams,Cannot even login,,,id,id
App Store,dbc18728-b8e5-40cd-b442-71211e9f4964,2020-05-26 15:29:54,"{'id': 15889094, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Saat ini beberapa fitur memang tidak compatible dengan iphone terbaru. Hal ini akan kami perbaiki di update berikutnya. - Starbucks Indonesia-', 'modified': '2020-06-10T04:16:21Z'}",Tolong dong ini saya mau upgrade tapi stuck terus di loading upload foto nya hmm nanya ke karyawan di store juga pada nga tau mau ngasih solusi apa hiks,3,demibarbara,UPGRADE PREMIUM,,,id,id
App Store,267634c2-d6e0-4d74-80ec-c508c5ebe736,2020-05-12 06:15:59,"{'id': 15888901, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika ada keluhan, silahkan menghubungi customer.care@starbucks.co.id atau 1500078 supaya dapat dilakukan pengecekan.\n\n-Starbucks Indonesia-', 'modified': '2020-06-10T04:00:33Z'}","beli tumblr plus minuman sampe 500rb gak ada history nya sama sekali padahal pembayarannya pake sbux card, sebelum itu jg top up dulu. history top upnya pun gaada. niatnya mau dpt reward malah zonk, rugi deh",2,tyas0707,reward transaksi,,,id,id
App Store,3bdc6de6-e6f8-4458-8624-3805d375b11b,2020-05-18 07:22:46,,I have to re-log in and re-log in every time the app is updated. Really? No other app m makes me do silly thing like that all the time. Disappointing.,1,Jamanjamen,Log in,,,id,id
App Store,77f887de-ea6f-4eb7-8d5e-4b18ea0ff00c,2020-05-10 13:20:50,,"Instead of passcode why not use Face ID or Touch ID! Tired typing passcode every time open app!!!!
And your Character Requirements for creating password is so too hard! Hardest ever to create password for Coffee app password seriously!",2,Ianmarxist,Remove Passcode,,,id,id
App Store,09db85dd-66a4-4614-b3b4-e807b5411ec3,2020-04-27 19:01:50,"{'id': 15060346, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika ada kendala dalam penggunaan apps anda, mohon mengirimkan email ke customer.care@starbucks.co.id beserta capture apps yang terkendala supaya dapat ditindaklanjuti keluhan anda lebih kanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-05-03T14:36:18Z'}","Sorry, saya uninstall aplikasi ini.
1. Karena sering tertutup otomatis saat digunakan.
2. Kalau sulit digunakan, akibatnya hampir tidak pernah saya gunakan, jadi better saya hapus aja dr pada penuhin memori.
3. Saya sudah sangat jarang belanja di Sbux, kopi lain lebih menarik dan rasanya ga kalah dgn Sbux, harga juga lebih bersaing.",1,Sandresutanto,Goodbye Sbux Indonesia,,,id,id
App Store,3fb6a712-7641-41c3-86e1-66807cd870fe,2020-04-14 04:32:10,"{'id': 14761357, 'body': 'Hi,\n\nSilahkan menghubungi customer.care@starbucks.co.id untuk mendapatkan penanganan lebih lanjut keluhan anda beserta capture permasalahan di apps anda.\n\n-Starbucks Indonesia-', 'modified': '2020-04-19T14:26:26Z'}",Hire qa dong buat appnya kalo ga niat gausa bikin,1,GanjarPM,Crash,,,id,id
App Store,aa18ef9f-31dd-4ff6-8c3c-597d187c6dc5,2020-04-20 07:18:51,"{'id': 14919487, 'body': 'Hi,\n\nReally sorry for the inconvenience. Please email to customer.care@starbucks.co.id so our team can assist you further. Thank you :)\n\n-Starbucks Indonesia-', 'modified': '2020-04-26T15:39:23Z'}","sorry.. why i can’t add card “reserve starbuck card” which i bought in 2018, i never add before.. because i like that card, so i never bring outside.. i put in my home.. then i want to add card, but it said “card number/pin is incorrect”.. and one more, why i can’t active another card, i already hve 7 card in my one account.. but 5 cards are inactive.. how to active back?",5,Gold Uya,bug,,,id,id
App Store,bdea0146-486e-46c8-a8db-fb452dfbb1a8,2020-03-28 05:45:33,"{'id': 14469332, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Hal ini akan kami perbaiki di upgrade system selanjutnya. Namun anda masih dapat melakukan pengecekan expiry reward anda melalui website.\n\n-Starbucks Indonesia-', 'modified': '2020-04-05T16:18:05Z'}","Di perangkat saya (iOS 13.1) tidak muncul tanggal expired untuk rewardnya, hanya tertera EXPIRED DATE (null).  Jadi sering kebuang gitu aja rewardnya karna tau-tau udah expired. 

Tolong di perbaharui lagi untuk aplikasinya.",3,RiskaAS,Expired date tidak muncul,,,id,id
App Store,28ef5521-7d2f-442f-b3e1-0d0d28601e7c,2020-03-10 09:20:51,"{'id': 14171079, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika masih terkendala, silahkan menghubungi customer.care@starbucks.co.id untuk bantuan lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-03-23T00:06:06Z'}",Force close untuk waiting payment,2,santuy211,Bug,,,id,id
App Store,1dead8d1-1ccd-416a-8368-8f94efa43dc2,2020-03-27 05:05:01,"{'id': 14469307, 'body': 'Hi,\n\nTerima kasih atas masukan anda. Hal ini akan disampaikan kepada team Starbucks card sebagai bahan review.\n\n-Starbucks Indonesia-', 'modified': '2020-04-05T16:15:55Z'}","Pesan diaplikasi ini kirim lewat go/ grab, dan ttp mendapat poin rewardnya",4,menurun,Tolong tambahin fiturnya,,,id,id
App Store,75838772-6649-4117-b28f-5301049cc840,2020-03-26 13:06:16,"{'id': 14469283, 'body': ""Hi,\n\nWe apologize for the inconvenience. Can you be more specific please so that we can identify the issue? Don't hesitate to reach out to us at customer.care@starbucks.co.id for further assistance.\r\n\n-Starbucks Indonesia-\n"", 'modified': '2020-04-05T16:14:08Z'}",Ga bisa login,1,putrielizabeth,Bad,,,id,id
App Store,c088a24c-b853-4284-aa09-93ad8a7dd5ca,2020-03-16 07:52:18,"{'id': 14171135, 'body': 'Hi,\n\nReally sorry for the inconvenience.\n\nFor security reason, we secure the apps with a passcode when it wants to be used. If you have any problem related to force close, please email to customer.care@starbucks.co.id with detail the gadget version and capture the problem.\n\n-Starbucks Indonesia-', 'modified': '2020-03-23T00:14:08Z'}","Why always ask passcode! Each time run app....!!!
Click Menu....always force close app!!!!",3,threed.images,Always ask passcode,,,id,id
App Store,6cafd83f-b927-4473-8ffd-7c46229dbe0d,2020-03-12 10:17:42,"{'id': 14171107, 'body': 'Hi,\n\nReally sorry for the inconvenience. For better follow up, please email to customer.care@starbucks.co.id so we can find out the root cause and assist you further.\n\n-Starbucks Indonesia-', 'modified': '2020-03-23T00:10:41Z'}","A big company like Starbucks, should prepare a better online platform, especially if customers use it for payment and Rewards purposes! Please fix! We won’t be able to use our Starbucks Card if we dont have the physical card and only rely on the app, but the app doesn’t work.",1,eleazxrs,"Too many bugs, and keeps crashing",,,id,id
App Store,6b1764d2-2890-4d39-bff4-b55e33316562,2020-03-11 14:18:53,"{'id': 14171092, 'body': 'Hi,\n\nPastikan anda memakai capslock, huruf kecil, special karakter (@,! # dll) dan juga angka.\r\n\n-Starbucks Indonesia-', 'modified': '2020-03-23T00:07:54Z'}","Mau sign up aja susah banget. Ribet di password katanya musti 8 karakter dengan berbagai keribetannya. Udah diikutin tapi masih ngga bisa sign up juga. Ribettttt. Bikin aplikasi tapi masih belum siap, gimana sih",1,loisecitra,Sign up,,,id,id
App Store,60caf094-0ad5-4d01-8785-e6f367dfbfb0,2020-03-05 08:02:11,"{'id': 13921503, 'body': 'Hi, Really sorry for the inconvenience. Indeed true that our apps was down on 5 March, but now is already back to normal', 'modified': '2020-03-08T16:33:56Z'}","Sering Crash, 
Balance tidak tercantum kemudian suka 
close App sendiri
Suda uninstall
Skrng malah ga bisa login",2,busbus alam raya,Crash Ga bisa Login,,,id,id
App Store,2c5916a8-21c8-4f25-aa92-f97be090ea63,2020-03-06 10:33:24,"{'id': 13921507, 'body': 'Hi, really sorry for the inconvenience. Please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:35:57Z'}",sudden crashed after open,4,gogoeqewrt,cannot be opened in iphone 5,,,id,id
App Store,e87b5ff0-aa7c-406e-b824-801e82181fd2,2020-03-05 06:09:50,"{'id': 13921502, 'body': 'Hi, Really sorry for the inconvenience. Indeed true that our apps was down on 5 March, but now is already back to normal', 'modified': '2020-03-08T16:33:13Z'}",Hari ini nga bisa dibuka aplikasinya,2,N4ldi,Eror,,,id,id
App Store,cc887248-e7f9-4dcf-82f5-ac81bacb0015,2020-03-03 04:38:01,"{'id': 13921484, 'body': 'Hi,\n\nReally sorry for the inconvenience. Please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:30:21Z'}",It automatically closed when I click menu,2,Flwlsxx14,CRASH,,,id,id
App Store,e949d777-edde-4eb2-b508-f6dd2743ed1a,2020-03-04 23:58:34,"{'id': 13921497, 'body': 'Hi,\n\nReally sorry for the inconvenience. Indeed true that our apps was down on 5 March, but now is already back to normal. \n\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:32:15Z'}",Could you please fix it!!! Of course I don’t carry physical card with me what’s the point having an app if you have to bring the card as well!,1,matteomaja,Error mulu tiap mau bayar,,,id,id
App Store,29fb9cd8-230c-4b2d-a5f7-3882dcfa88af,2020-02-16 14:46:58,"{'id': 13616683, 'body': 'Hi,\n\nFungsi button ""report lost card"" untuk memudahkan pelanggan yang kehilangan kartunya dapat melakukan report lost card seketika tanpa menghubungi customer care kami sehingga dapat melindungi saldo pelanggan dan jika ada orang lain yang menemukan tidak dapat menggunakan kartu tersebut.\n\n-Starbucks Indonesia-', 'modified': '2020-02-21T03:42:57Z'}",Kenapa tidak ada opsi delete card?  Kenapa harus hanya ada pilihan report lost card? Kenapa hayooo?...,2,EvilJiHyo,Opsi Delete Card,,,id,id
App Store,16caf7cb-96dd-4f66-b6bd-3b73f506b462,2020-03-03 04:07:25,"{'id': 13921473, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamannnya. Jika ada kendala, silahkan untuk menghubungi customer.care@starbucks.co.id supaya dapat dibantu lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:28:07Z'}",Kenapa kalo buka aplikasinya suka close sendiri? Padahal sudah di uninstall dan reinstall? Tolong ini kenapa sudah berbulan-bulan seperti ini.,1,Lucia Eka,Sering close,,,id,id
App Store,b515adc3-dc6c-4daa-a180-6b26eec153dd,2020-03-02 12:20:47,"{'id': 13921461, 'body': 'Glad you like it! :)', 'modified': '2020-03-08T16:26:10Z'}","I like this app because It's cashless and cardless. With using this app, simply don't open any wallet just using this app",5,ErlanggaAA,Great app for usage in Indonesia,,,id,id
App Store,b8a6e24f-ceca-440e-8137-c3eed17c5a52,2020-03-02 00:30:19,"{'id': 13921452, 'body': 'Hi,\n\nUntuk saran anda akan kami sampaikan ke team terkait. Namun untuk history pembelanjaan sudah terdapat dalam apps kami. Silahkan untuk dilakukan pengecekan kembali dengan masuk ke ""profile"" kemudian klik ""card transaction history""\n\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:24:21Z'}","Hi Starbucks Indonesia, 

Ada beberapa masukan dari saya 

1. Untuk pengguna starbucks card, atau aplikasi Starbucks ID diberikan Billing/nota dlm bentuk e-billing saja, dapat dikirim melalui email/aplikasi. Saya sering merasa sedih melihat billing yang digeletakkan begitu saja  di kasir. 
2. Tambahkan History pembelanjaan, kadang kami selaku customer ingin tahu food, beverages, atau merchandise apa saja yang sudah kami beli dalam beberapa periode kebelakang

Itu saja, semoga tim IT Starbucks Indonesia bisa mengakomodir semua kebutuhan customer yaa 

Thx",4,Putri Miranti,Paperless salah satunya,,,id,id
App Store,4ecd2412-5da7-4288-9456-b3dc7eaa5fff,2020-03-01 10:52:08,"{'id': 13921435, 'body': 'Hi, Please ensure that you use capslock, small characters, special characters and number for your password. If it\'s already ""strong and cool"", means you have correctly made the password. Any issue, you can directly contact customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2020-03-08T16:20:48Z'}",i was trying to make an account but the password is always wrong. i expected so much more,1,🥰🤪✨,crash,,,id,id
App Store,f9e510d5-e5e4-4765-bb7b-0c4a36062c0e,2020-02-28 11:49:12,"{'id': 13921427, 'body': 'Hi,\n\nPlease ensure that you use capslock, small characters, special characters and number for your password. If it\'s already ""strong and cool"", means you have correctly made the password. Any issue, you can directly contact customer.care@starbucks.co.id - Starbucks Indonesia-\n\n', 'modified': '2020-03-08T16:19:01Z'}",Youre application is very usseles i can’t create an new account always wrong with my password,1,upikas,Application ussles,,,id,id
App Store,b29948fb-0e09-4314-b161-796f2f388265,2020-02-28 03:32:45,"{'id': 13921411, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Silahkan menghubungi customer.care@starbucks.co.id jika ada kendala upaya team kami dapat membantu anda.\n-Starbucks Indonesia-', 'modified': '2020-03-08T16:15:50Z'}",Aplikasi gak mutu,1,R_adinur,Id gagal masuk,,,id,id
App Store,aec6e107-33e0-485f-8329-af83a556480a,2020-02-28 01:17:43,"{'id': 13921400, 'body': 'Hi,\nReally sorry for the inconvenience, related to no top up with credit card, we only follow BI regulation that top-up e-money only allows using cash, debit or transfer only - Starbucks Indonesia-', 'modified': '2020-03-08T16:13:25Z'}","Developer seems to like making life difficult. Closing way to top-up using credit card is a filthy move. Does that have to do with the store doesn’t want to pay MDR? Instead of prohibit topping up with credit card, why don’t you make it to be able to transact using credit card via this app? Latest developments was forcing user to use 6-digits pin. Which is okay for security but horrible steps for customer convenient. This app keeps asking pin even if it just changing between app for less than a couple of seconds. Why? Do you know how frustrating it gets? Whenever after long queuing on your store and after reaching the front of the line you still need to boot up the app again and input pin. It is 2020 and please keep up with the trends such as maybe using Touch ID or Face ID, or save the barcode using integrated Apple Wallet, like what a caring and sane developer app should think to do. Another thing that cool is ordering through app! If only any there are other coffee chain allow customers to order on app. Oh wait, there are! Perhaps I should have my coffee there instead on the store that loves making it painful for customers. In the end, like you guys always says, have a Venti day!",1,Brpriambodo,Terrible,,,id,id
App Store,4dd6dd53-3e1e-45ef-854d-210eaae2753c,2020-02-26 05:58:31,"{'id': 13921377, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id untuk dibantu dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia', 'modified': '2020-03-08T16:09:19Z'}",Aplikasi susah sign in padahal udah masukin email dan pwd yg benar! Get fix it!,1,Iwan Setiyono S,Always crash!,,,id,id
App Store,b6adef27-fda1-4264-bd82-525fe98e3f89,2020-02-10 03:48:56,"{'id': 13514172, 'body': 'Hi,\n\nSilahkan untuk mengecek ke junk mail/important/promotion folder. Jika masih tidak diketemukan, silahkan menghubungi customer.care@starbucks.co.id untuk dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia-\n\n', 'modified': '2020-02-16T15:55:41Z'}",Mau login diminta OTP Tapi ga masuk2,2,Hanchenq,OTP lama,,,id,id
App Store,036d879d-1dba-48f9-8694-6718fd11a35d,2020-01-31 00:41:52,"{'id': 13342338, 'body': 'Hi,\n\nPlease try to uninstall and install it again. If the problem persists, please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-02-07T03:22:31Z'}",Crashed after touching ‘menu’ and ‘store’. Please fix asap.,2,Septiannrs,App Crashes,,,id,id
App Store,cbeb6bf8-fd18-4a76-b7e7-1f035bec66d4,2020-02-09 05:05:19,"{'id': 13514148, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Akan kami informasikan ke team terkait untuk perbaikan segera.\n\n-Starbucks Indonesia-', 'modified': '2020-02-16T15:53:04Z'}","hi setiap mau log in pada aplikasi (ios) dan meminta OTP, email berisi OTP masuknya sangat lama. lebih dari 5 jam dan page unyuk memasukkin OTP nya expired. please fix that ASAP.",1,tomialamsyah,OTP,,,id,id
App Store,af44981e-0bef-4eaa-8dc6-076619eba9df,2020-01-19 07:52:22,"{'id': 13212920, 'body': 'Hi,\n\nReally apologize for the inconvenience. Please try to unistall and install again the apps. If the problem persists, please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-01-31T03:27:29Z'}","Since last update: loading takes forever, repeatedly and constantly asking for pin, crashes a lot",2,ACallista,Terrible performance since last update,,,id,id
App Store,4ce5ee14-4a2a-4d36-97b4-de94250cad7c,2020-01-20 02:49:58,"{'id': 13212962, 'body': ""Hi,\n\nReally sorry for the inconvenience. \n\nFor OTP, please check to your junkmail/importance/promotion folder since if you don't list our email address on your address book, the OTP most likely will comes to that folders.\n\n-Starbucks Indonesia-"", 'modified': '2020-01-31T03:31:40Z'}","For such a world wide brand like starbucks, this mobile application is such an embarrassment. Every time this application needs an update error always occurred. Then the worse part is that even after updating there is another error. Now after signing in i need to input OTP that is sent to my email, but of course it is not working! So much easier using the card. I have been using this app for quite a long time but there is no improvement in terms of performance. Why bother having good UI/UX if the general application is not working properly. Shame on you starbucks indonesia!!",1,Kheisita,Dissapointing!,,,id,id
App Store,a54f52fe-d936-4e08-8944-74c5a14c0377,2020-01-18 23:08:21,"{'id': 13212866, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Silahkan dicoba untuk uninstall dan install kembali apps nya. Jika masih terkendala, silahkan menghubungi customer.care@starbucks.co.id untuk dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-01-31T03:22:00Z'}","Sejak diupdate sekarang sering crash, klik menu tidak bisa hanya bisa log in dengan PIN",2,RetnoWulan,Crash,,,id,id
App Store,6b5978c5-957d-4149-8d8f-6a8f5c766e60,2020-01-18 14:17:20,"{'id': 13212621, 'body': 'Hi,\n\nSilahkan dicoba untuk uninstall dan install ulang apps nya. Jika masih terkendala, silahkan menghubungi customer.care@starbucks.co.id supaya dapat dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-01-31T02:56:12Z'}",Selalu force close setiap buka menu dan lokasi. Sudah coba uninstall dan install lg juga. Please fix this :(,2,Mutiara CA,Force Close,,,id,id
App Store,6a8599b6-9f6d-46b3-b5b1-e69297cfda79,2020-01-15 06:24:46,"{'id': 12968668, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Mohon dicoba untuk uninstall dan install kembali. Jika masih terkendala, silahkan menghubungi customer.care@starbucks.co.id untuk dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T09:04:22Z'}",setelah di di upgrade aplikasi tdk bisa dibuka sama sekali bahkan ke tampilan sign up pun gak bisa tolong dikembalikan ke versi sebelumnya,2,sukmal,gak bisa buka aplikasi sama sekali,,,id,id
App Store,6e07c02b-fb53-4d94-85be-c51cb01d62ee,2020-01-18 10:46:49,"{'id': 13212599, 'body': 'Hi,\n\nPlease send email to customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-01-31T02:54:01Z'}",Needed to top up but couldnt do it through the app.,1,Dandiar2019,Cant find top up/reload button in app,,,id,id
App Store,4ff0baa0-0e0c-46c7-9197-9e6df421785e,2020-01-17 08:42:50,"{'id': 13212568, 'body': 'Hi,\n\nFor creating a password, please ensure that you use capslock, small characters, special characters (such as @, !, all characters that above number 1 - 8) and numbers. After stated ""cool and strong password"", means you have submitted the correct password. If the problem still persists, please contact customer.care@starbucks.co.id and our team will assist you further.\n\n-Starbucks Indonesia-', 'modified': '2020-01-31T02:51:44Z'}","I hv filled in all my data as requested, submit sign up, but always wrong with my password (about character). I made sure everythings was suitable. Please fix it.
Thank you",1,Onekswara,Cannot sign up!,,,id,id
App Store,e2a9a7a7-6246-4d46-88ba-8784db2db2ba,2020-01-15 12:25:57,"{'id': 12970872, 'body': 'Hi,\n\nTerima kasih atas input anda, akan menjadi bahan review kami :)\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T10:39:18Z'}","Min, tolong bikin unlock app pake finger print dong. Masukin passcode kurang simple nih",5,PortHorizon,Finger Print Unlock app,,,id,id
App Store,156d35ed-68dd-4adc-a173-2954f37b4399,2020-01-15 12:19:53,,"This apps worked fine on my iPhone6s before the recent so-called premium upgrade. It went offline, then i can never access it afterwards. Jangankan utk login dan setup password (seperti saran beberapa barista di outlet), aplikasinya selalu crash dan tertutup sendiri kalau saya klik. Dan saya sudah uninstall dan reinstall 3x di waktu yg terpisah. 

Kenapaa inii, Starbucks Indonesiaa? :(",1,gunantari,Can't access apps after recent update,,,id,id
App Store,ca7cda15-98c8-4533-b626-f3ba28189085,2020-01-13 11:46:01,"{'id': 12968436, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Jika stars anda masih belum muncul, silahkan menghubungi customer.care@starbucks.co.id untuk dapat dilakukan pengecekan kembali.\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T08:55:21Z'}","Aneh banget, dapet email tambahan poin birthday, tapi abis update, jangankan poin birthday, poin biasa aja ilang",2,Monez9,Semua hilang,,,id,id
App Store,662496df-5b5b-4e61-8c19-52cea72ad7f1,2020-01-15 04:25:48,"{'id': 12968612, 'body': 'Hi,\n\nPlease delete all the OTP email first, and then request the new one to ensure you get the newest one. If the problem still persists, please contact customer.care@starbucks.co.id for further assistance.\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T09:01:26Z'}","Always log out, when login asking OTP again?? After input OTP its wrong code???",1,Mlidia,OTP wrong???,,,id,id
App Store,dddadfeb-a376-4f1d-91c4-99d53171a3b6,2020-01-15 01:45:00,"{'id': 12968492, 'body': 'Hi,\n\nMohon maaf atas ketidaknyamanannya. Mohon menghubungi customer.care@starbucks.co.id dengan capture apps anda supaya dapat dilakukan pengecekan lebih lanjut.\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T08:57:40Z'}",Tiba tiba keluar sendiri akunnya . Pas di masukin email dan pw mya gabisa masuk? Situ waras?,5,johnscn_xo,Error,,,id,id
App Store,ace07d25-e8f6-4344-9ca7-05a73179010c,2020-01-11 16:00:29,"{'id': 12970714, 'body': 'Hi,\n\nReally sorry for the inconvenience. The problem should be fixed now. If it still persists, please contact our customer.care@starbucks.co.id \r\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T10:32:50Z'}",I try to sign up many times but I can't. It said that server error. Why?,2,RomanaFK,Error,,,id,id
App Store,a60d2d15-d94b-4f28-a68a-a07aa002f223,2020-01-13 03:48:18,"{'id': 12968294, 'body': 'Hi,\n\nReally sorry for the inconvenience. The problem should be fixed now. If it still persists, please contact our customer.care@starbucks.co.id \r\n\n-Starbucks Indonesia-', 'modified': '2020-01-17T08:49:40Z'}","Can’t even sign up, even i follow the instruction correctly. Worst app ever",1,Janeeeeeyyyyyy,Worst app,,,id,id
App Store,211d153e-578d-451b-ad86-9c612e6640f9,2020-01-13 00:12:01,"{'id': 11138044, 'body': 'Hi, silahkan untuk melakukan install dan uninstall kembali apps nya. -Starbucks Indonesia-', 'modified': '2019-10-09T05:18:52Z'}",Setelah update tanggal 13.01.2020 buka menu langsung crash shut down applikasi tutup keluar...tidak bisa bukan applikasi mohon perbaiki,1,Antoni Sudarsono,Crash after update please fix it,,,id,id
